ARK,Vue,Image_filename,Annotation_filename,Category_name,Gallica,IIIF,Confidence
ark:/12148/bpt6k1519350c,76,Ces_presentes_Heures_a_lusaige_de_view_76_num_NP_jpg.rf.eaf31114e4072d31e625c400cab0b4f1.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Ornement_165.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:22.78,75.95,76.21,10.11/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,76,Ces_presentes_Heures_a_lusaige_de_view_76_num_NP_jpg.rf.eaf31114e4072d31e625c400cab0b4f1.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Ornement_166.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:84.5,62.88,13.55,13.61/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,95,Ces_presentes_Heures_a_lusaige_de_view_95_num_NP_jpg.rf.955bf63b2065c52f57d291d9aab4ec9d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_95_num_NP-Vignette_167.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f95.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f95/pct:19.24,11.31,48.8,44.27/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,95,Ces_presentes_Heures_a_lusaige_de_view_95_num_NP_jpg.rf.955bf63b2065c52f57d291d9aab4ec9d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_95_num_NP-Ornement_168.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f95.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f95/pct:2.64,65.43,82.25,19.51/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,95,Ces_presentes_Heures_a_lusaige_de_view_95_num_NP_jpg.rf.955bf63b2065c52f57d291d9aab4ec9d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_95_num_NP-Ornement_169.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f95.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f95/pct:67.8,11.58,15.03,53.64/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,95,Ces_presentes_Heures_a_lusaige_de_view_95_num_NP_jpg.rf.955bf63b2065c52f57d291d9aab4ec9d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_95_num_NP-Ornement_170.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f95.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f95/pct:4.79,11.9,14.45,53.38/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,95,Ces_presentes_Heures_a_lusaige_de_view_95_num_NP_jpg.rf.955bf63b2065c52f57d291d9aab4ec9d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_95_num_NP-Ornement_171.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f95.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f95/pct:3.88,4.39,82.41,7.18/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,120,Ces_presentes_Heures_a_lusaige_de_view_120_num_NP_jpg.rf.ebdc5a820fd1633da2b82a87d3b9e6d7.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Vignette_172.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:21.55,17.94,15.28,59.02/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,120,Ces_presentes_Heures_a_lusaige_de_view_120_num_NP_jpg.rf.ebdc5a820fd1633da2b82a87d3b9e6d7.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Ornement_173.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:36.22,60.92,56.31,6.02/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,120,Ces_presentes_Heures_a_lusaige_de_view_120_num_NP_jpg.rf.ebdc5a820fd1633da2b82a87d3b9e6d7.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Ornement_174.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:76.91,66.72,5.41,9.92/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,120,Ces_presentes_Heures_a_lusaige_de_view_120_num_NP_jpg.rf.ebdc5a820fd1633da2b82a87d3b9e6d7.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Ornement_175.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:36.48,3.85,54.16,4.55/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,120,Ces_presentes_Heures_a_lusaige_de_view_120_num_NP_jpg.rf.ebdc5a820fd1633da2b82a87d3b9e6d7.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Vignette_176.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:36.48,66.45,40.09,10.3/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,120,Ces_presentes_Heures_a_lusaige_de_view_120_num_NP_jpg.rf.ebdc5a820fd1633da2b82a87d3b9e6d7.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Vignette_177.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:81.89,63.25,13.73,13.5/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,120,Ces_presentes_Heures_a_lusaige_de_view_120_num_NP_jpg.rf.ebdc5a820fd1633da2b82a87d3b9e6d7.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Ornement_178.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:19.57,76.42,73.91,8.35/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,120,Ces_presentes_Heures_a_lusaige_de_view_120_num_NP_jpg.rf.ebdc5a820fd1633da2b82a87d3b9e6d7.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Ornement_179.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:91.07,6.67,4.55,56.53/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,120,Ces_presentes_Heures_a_lusaige_de_view_120_num_NP_jpg.rf.ebdc5a820fd1633da2b82a87d3b9e6d7.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Vignette_180.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:21.46,4.12,15.19,13.98/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,120,Ces_presentes_Heures_a_lusaige_de_view_120_num_NP_jpg.rf.ebdc5a820fd1633da2b82a87d3b9e6d7.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Lettrine_181.jpg,Lettrine,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:36.57,32.14,7.3,4.34/max/0/default.jpg",1.0
